image url,id,likes,num comments,shares,likes + comment /shares
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11333579_1595048840747237_1322590330_n.jpg,1018139900604836585_1244588321,949,12,10,96.1
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11379748_1657662011114013_1286354_n.jpg,1017782639311186835_1244588321,1129,19,14,82.0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11419211_509183645897244_401465482_n.jpg,1017777934031907633_1244588321,960,8,5,193.6
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11417322_851895611557080_1567018970_n.jpg,1017465832113170886_1244588321,1023,22,16,65.3125
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11386568_464225867079324_1957859052_n.jpg,1017463595316013435_1244588321,336,18,17,20.823529411764707
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11357628_699273620201757_2066807956_n.jpg,1016986862737418308_1244588321,1049,20,17,62.88235294117647
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11348327_399382746931755_559326761_n.jpg,1016947222613583892_1244588321,1019,21,17,61.1764705882353
https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/e15/10543934_127692217563979_1861275395_n.jpg,1016696445169035381_1244588321,654,55,56,12.660714285714286
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11379062_866380560100980_2078385494_n.jpg,1016328303825643697_1244588321,1008,24,22,46.90909090909091
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11330700_456977994477483_741128108_n.jpg,1016325930940098690_1244588321,1078,38,33,33.81818181818182
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11385116_842654565829230_63404395_n.jpg,1015638334257752525_1244588321,818,20,10,83.8
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11374700_473089532865324_1979361366_n.jpg,1015483929311046434_1244588321,726,51,50,15.54
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11247542_752545661521497_979603927_n.jpg,1015354806303452138_1244588321,1176,210,171,8.105263157894736
https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/e15/10543909_1618423388439301_2105286883_n.jpg,1015317995078281966_1244588321,352,13,7,52.142857142857146
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11355799_1632080967014598_1043238052_n.jpg,1015125742678436324_1244588321,1161,98,103,12.223300970873787
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11375981_912620292136795_1020735754_n.jpg,1015122323884468616_1244588321,1187,37,34,36.0
https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/e15/10666109_861780730566609_146106983_n.jpg,1014827541530405883_1244588321,979,40,34,29.970588235294116
https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/e15/10723832_901002826631052_107188655_n.jpg,1014823689255119774_1244588321,1336,43,41,33.63414634146341
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11374482_115776795425526_911492792_n.jpg,1014599013937440768_1244588321,675,68,67,11.08955223880597
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11352872_1605909949698831_1715019922_n.jpg,1014419631641979360_1244588321,906,23,14,66.35714285714286
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11249274_702254456545159_1952405099_n.jpg,1014012791779224455_1244588321,826,77,53,17.037735849056602
https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/e15/10661048_416107218562240_1889134664_n.jpg,1014008041285348109_1244588321,1818,152,160,12.3125
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11326830_1677675999131339_1513366263_n.jpg,1014007083457309424_1244588321,1483,170,160,10.33125
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11246404_1620357278238669_968775950_n.jpg,1013871678447675399_1244588321,1120,152,147,8.653061224489797
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11326842_1122457351103033_1050713906_n.jpg,1013551539017738382_1244588321,1081,115,119,10.050420168067227
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11419062_1607193096213709_1514746309_n.jpg,1013547935867332706_1244588321,1700,138,127,14.472440944881889
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11377621_704803172978490_348822804_n.jpg,1012303096211302909_1244588321,1062,19,13,83.15384615384616
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11374736_1647492575482648_1353535601_n.jpg,1011972285708626049_1244588321,1058,57,57,19.56140350877193
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11379202_1651683081711219_481261332_n.jpg,1011698386265697038_1244588321,1043,59,58,19.0
https://scontent.cdninstagram.com/hphotos-xfa1/l/t51.2885-15/e15/11355149_850618351695017_1838791842_n.jpg,1010551464213604406_1244588321,1231,183,157,9.006369426751592
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11334662_385237795015199_740892859_n.jpg,1009661758877722868_1244588321,1088,62,55,20.90909090909091
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11357434_804873936276445_867369200_n.jpg,1009660593012205788_1244588321,597,39,44,14.454545454545455
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11348413_992823187403607_735160176_n.jpg,1009199133026937191_1244588321,1128,55,53,22.32075471698113
