image url,id,likes,num comments,shares,likes + comment /shares
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11358918_384548225087506_1358919474_n.jpg,1018225883846136677_13514211,45331,1607,152,308.80263157894734
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11381000_1605472149742398_1813434378_n.jpg,1018225584230224731_13514211,17204,46,37,466.2162162162162
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11327098_298867443570424_440064380_n.jpg,1017739718646944289_13514211,56143,863,135,422.26666666666665
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11375983_1617881571819625_2018259136_n.jpg,1017494404736340021_13514211,65737,1452,144,466.59027777777777
https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/e15/1389109_992973567421915_1902094886_n.jpg,1017012634068832707_13514211,34615,615,144,244.65277777777777
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11419136_396477137202734_1169907199_n.jpg,1016892452545614707_13514211,63620,733,122,527.483606557377
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/1739350_804120659702189_1237394033_n.jpg,1016768485235217248_13514211,53764,687,124,439.1209677419355
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11356836_726341657488768_331373235_n.jpg,1016287013831299731_13514211,73242,2324,142,532.1549295774648
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11420528_902546069784524_1000873277_n.jpg,1016150745759732252_13514211,65600,1839,139,485.1726618705036
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11420819_441952409312721_672966367_n.jpg,1016036280502440104_13514211,52837,855,126,426.12698412698415
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11358210_438271013012048_1476157457_n.jpg,1015651232934645796_13514211,61060,823,130,476.0230769230769
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11428951_395874037277890_1000829881_n.jpg,1015567390458630174_13514211,54585,2309,150,379.29333333333335
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11357638_872924602744070_231606270_n.jpg,1015435568542241398_13514211,58017,836,139,423.40287769784175
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11380243_922269014502128_1780415748_n.jpg,1015315527125553938_13514211,56990,987,154,376.47402597402595
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11334574_1460702590908607_2025428480_n.jpg,1014853589031572156_13514211,49391,1729,145,352.55172413793105
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11386574_782776261840206_1746575921_n.jpg,1014834536581812441_13514211,54664,507,119,463.6218487394958
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11380770_898395593557884_1395513126_n.jpg,1014713518009733859_13514211,47821,645,135,359.0074074074074
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11419295_780274425420356_648539405_n.jpg,1014589593883889937_13514211,50949,1345,157,333.0828025477707
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11328553_1627698397477595_1269680676_n.jpg,1014110908286357909_13514211,62149,748,121,519.8099173553719
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11377578_796926350404962_1760315754_n.jpg,1013988713212006939_13514211,61847,1327,141,448.0425531914894
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11429734_891578087556841_946909411_n.jpg,1013875824878801377_13514211,52047,1106,145,366.57241379310346
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11335814_717965271648885_794403487_n.jpg,1013383605336003352_13514211,55130,860,129,434.031007751938
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11357898_1040435249302909_640068541_n.jpg,1013264191622075350_13514211,65790,3567,137,506.2554744525547
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11356486_1750310641862704_1085435451_n.jpg,1013143853508710786_13514211,51259,636,122,425.3688524590164
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11357507_473189809513062_425902401_n.jpg,1012552658734666683_13514211,62041,1524,131,485.2290076335878
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11380881_394540170755566_774987961_n.jpg,1012419385035444308_13514211,55680,434,129,434.9922480620155
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11333586_855860577795722_1877347759_n.jpg,1011943730443309125_13514211,76071,3032,144,549.3263888888889
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11381456_376734332527236_916060927_n.jpg,1011840587827106029_13514211,50919,521,145,354.7586206896552
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11379074_453359928175087_1911913915_n.jpg,1011694960786920336_13514211,50816,497,130,394.7153846153846
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11374592_424310344416050_2089493495_n.jpg,1011291186079584696_13514211,70439,1612,137,525.9197080291971
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11374743_901597349883376_410702887_n.jpg,1011182970343641930_13514211,60741,705,125,491.568
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11335190_124194304579915_298851715_n.jpg,1011085929642840263_13514211,49829,344,125,401.384
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11358226_1141044765922142_96224065_n.jpg,1010998908354154765_13514211,59938,1230,124,493.2903225806452
