image url,id,likes,num comments,shares,likes + comment /shares
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11385231_1603688256587032_2133386581_n.jpg,1017510676454515666_35958911,1438,152,95,16.736842105263158
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11372427_1640479462838674_1652819999_n.jpg,1016176533548376954_35958911,1829,142,94,20.96808510638298
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11358252_767109183408773_1932471408_n.jpg,1015502840337867384_35958911,2061,129,71,30.845070422535212
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11357460_790926641006464_995853278_n.jpg,1014689884557616020_35958911,2017,158,93,23.387096774193548
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11352325_1609827462604452_2039452574_n.jpg,1013932701335233526_35958911,2281,360,115,22.965217391304346
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11324474_1606356096315988_1408233835_n.jpg,1013282618818241079_35958911,2464,172,94,28.04255319148936
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11426390_445653158941637_1352527195_n.jpg,1011578314055033311_35958911,1706,75,20,89.05
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11426245_867421553304967_1019448543_n.jpg,1010987264512958741_35958911,1612,145,117,15.017094017094017
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11352381_401086160086868_1975965602_n.jpg,1009718023579050640_35958911,2150,241,100,23.91
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11375942_1462193584073863_1715196950_n.jpg,1008994772208918836_35958911,1962,151,99,21.343434343434343
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11372008_955343201194939_147244111_n.jpg,1008278442774176613_35958911,2224,219,81,30.160493827160494
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11374679_1459684527676489_1939480404_n.jpg,1007440517572404030_35958911,2018,150,104,20.846153846153847
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11419016_420015304873880_902610000_n.jpg,1006865352933318810_35958911,2423,113,68,37.294117647058826
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11296818_905569986168628_450667824_n.jpg,1006689764192887796_35958911,1818,122,81,23.950617283950617
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11311983_1416074008718556_1299001801_n.jpg,1005931447669563819_35958911,1760,106,66,28.272727272727273
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11357972_922864594439906_1436444266_n.jpg,1004655652137410841_35958911,2528,218,114,24.087719298245613
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11333453_831956010225807_1509439324_n.jpg,1003871283533652732_35958911,2664,374,104,29.21153846153846
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11282604_860686464022638_277458724_n.jpg,1003204291906577392_35958911,2024,164,109,20.073394495412845
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11377472_1603957933225847_1486798525_n.jpg,1002630456543093512_35958911,2506,159,77,34.61038961038961
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11383323_1589925624628329_932214302_n.jpg,1001729835782710251_35958911,2316,305,100,26.21
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11334647_832795586809057_1803578519_n.jpg,1001478573963157806_35958911,1706,83,38,47.078947368421055
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11334654_716891991754387_1629645472_n.jpg,1000805204443865491_35958911,2096,124,93,23.870967741935484
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11351963_405744869617819_1422391610_n.jpg,1000300688434864353_35958911,2774,440,143,22.475524475524477
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11353127_1726743824219500_311288478_n.jpg,999563791945244796_35958911,2322,279,128,20.3203125
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11311329_835834056511033_150131805_n.jpg,998609388882960955_35958911,1342,58,40,35.0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11334436_947788728605236_1426827518_n.jpg,998067531824308924_35958911,2033,148,94,23.20212765957447
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11280373_771057223012875_890783434_n.jpg,997199785666355822_35958911,2068,133,108,20.37962962962963
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11328442_457932354371558_697133566_n.jpg,996670032924451694_35958911,2092,212,138,16.695652173913043
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11324206_1572970489630480_955810797_n.jpg,995805883533173033_35958911,2178,107,69,33.11594202898551
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11376565_696288643829988_876875534_n.jpg,995215568791216201_35958911,1945,125,77,26.883116883116884
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11350958_1646655805557435_1171048695_n.jpg,994474915597721690_35958911,2145,210,115,20.47826086956522
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11272880_1493356044220119_1807631681_n.jpg,993781969969815814_35958911,2262,212,128,19.328125
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11326110_1452017915111467_526122841_n.jpg,993055215047221376_35958911,2024,293,122,18.991803278688526
