image url,id,likes,num comments,shares,likes + comment /shares
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11333362_1460518244264286_1641789897_n.jpg,1016206785585974845_306798170,415,4,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11355942_392995744226888_73942894_n.jpg,1015475510755560687_306798170,567,27,14,42.42857142857143
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11351975_417091151749308_1516264822_n.jpg,1013200507246841742_306798170,502,5,2,253.5
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11333717_1605138536408613_71082430_n.jpg,1009624614423333978_306798170,448,10,5,91.6
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11372549_897195470319046_1542899938_n.jpg,1008742116009020435_306798170,176,1,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11380845_1597095353911534_1487063400_n.jpg,1001630275579514753_306798170,664,20,14,48.857142857142854
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11328267_823581727738660_1229211762_n.jpg,999381920438652576_306798170,548,32,25,23.2
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11327847_507379446082913_266168750_n.jpg,995034143424351267_306798170,525,15,9,60.0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11357291_715868888524042_98277640_n.jpg,994436215550873111_306798170,943,18,12,80.08333333333333
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11282002_832183633497513_2112593781_n.jpg,994414894058146841_306798170,493,7,3,166.66666666666666
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11373811_977166625647514_1227669039_n.jpg,992190432734710949_306798170,585,9,3,198.0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11281950_1567918436805203_167136420_n.jpg,988642575318617106_306798170,517,9,5,105.2
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11272892_780535522061001_1140365728_n.jpg,987011734687550892_306798170,592,10,9,66.88888888888889
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11282805_394437437426114_2045347036_n.jpg,986565425216196248_306798170,158,2,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11247568_870936059636185_1998927716_n.jpg,985440579354726183_306798170,423,20,12,36.916666666666664
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11246110_1580930012124734_1708245554_n.jpg,984267955849236008_306798170,630,11,7,91.57142857142857
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11241517_1580344665552411_337596844_n.jpg,983550529369116422_306798170,550,15,9,62.77777777777778
https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/e15/11190246_1063495506998140_390587761_n.jpg,977657801523432843_306798170,550,37,29,20.24137931034483
https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/e15/11184690_1428529174131183_938818062_n.jpg,975610082415971785_306798170,683,24,17,41.588235294117645
https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/e15/11191346_746411352123033_2031554020_n.jpg,974863199867342390_306798170,526,9,6,89.16666666666667
https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/e15/11192901_1553003178293482_1654601131_n.jpg,974107815472893752_306798170,703,16,10,71.9
https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/e15/11190892_654822867985416_615737024_n.jpg,973487348508626704_306798170,830,13,7,120.42857142857143
https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/e15/11142232_403265446512842_1044117317_n.jpg,969871819495542774_306798170,821,24,21,40.23809523809524
https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/e15/11142266_362392047300390_531361681_n.jpg,966718038868069874_306798170,601,18,4,154.75
https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/e15/11085038_832015133500506_442122106_n.jpg,966011226577538642_306798170,460,9,1,469.0
https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/e15/11137987_968807416477235_490949507_n.jpg,965446864418737922_306798170,506,15,10,52.1
https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/e15/10894987_1400390176949347_936460248_n.jpg,963719747012234336_306798170,806,61,50,17.34
https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/e15/11123680_880639865310393_948492237_n.jpg,963314836470598933_306798170,620,8,3,209.33333333333334
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11094474_675920862536312_1033236813_n.jpg,962363037223849916_306798170,575,20,13,45.76923076923077
https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/e15/11093028_1563991410551039_832926741_n.jpg,961549410313015171_306798170,777,25,20,40.1
https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/e15/11123652_1564339190500350_26986453_n.jpg,961082215934037043_306798170,579,12,9,65.66666666666667
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11111552_342173355980057_2008841469_n.jpg,960443685914381565_306798170,570,17,13,45.15384615384615
https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/e15/10454163_846365945434222_542212675_n.jpg,957451965467561208_306798170,589,20,15,40.6
