image url,id,likes,num comments,shares,likes + comment /shares
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11258183_1638717896365625_335212253_n.jpg,1018198109631510925_283525989,2451,52,32,78.21875
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11377421_922631531109591_1980961073_n.jpg,1017981571724966218_283525989,3518,40,21,169.42857142857142
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11429811_402105899994721_845383202_n.jpg,1017381906159729117_283525989,3362,117,78,44.6025641025641
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11373696_133777173619958_745978338_n.jpg,1017236383364774818_283525989,3448,28,6,579.3333333333334
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11334528_1191392327546237_701704859_n.jpg,1016636228752079749_283525989,3839,48,21,185.0952380952381
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11356999_1439125596396754_65255995_n.jpg,1016486579332414330_283525989,3094,16,4,777.5
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11377821_1603423263249009_447087373_n.jpg,1015987170081471188_283525989,3459,20,13,267.61538461538464
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11379318_899385843461717_344426472_n.jpg,1015848145907578944_283525989,3313,43,15,223.73333333333332
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11355764_856603761072100_123150970_n.jpg,1015790727169275952_283525989,1496,6,1,1502.0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11334489_857919514244239_1233142082_n.jpg,1015147841448802552_283525989,3358,29,11,307.90909090909093
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11378769_491567007659593_718978907_n.jpg,1015051258430454306_283525989,3084,15,5,619.8
https://scontent.cdninstagram.com/hphotos-xfa1/l/t51.2885-15/e15/11356397_909760985749588_1189980603_n.jpg,1014649134970271988_283525989,3635,34,10,366.9
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11313677_1600044760275464_2039216380_n.jpg,1014426836044577048_283525989,4019,138,22,188.95454545454547
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11372251_484605515028642_657053972_n.jpg,1014365587000752225_283525989,3387,30,6,569.5
https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/e15/1596678_573046236171171_1616571891_n.jpg,1013750859689851237_283525989,3604,52,40,91.4
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11330754_400659113454003_49795135_n.jpg,1013616854638229870_283525989,1673,7,4,420.0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11352881_962024177193105_602234548_n.jpg,1013027099198322911_283525989,3836,66,38,102.6842105263158
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11330689_1613699322242493_1997800043_n.jpg,1012906274696690395_283525989,3250,24,5,654.8
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11356989_1450108141976590_143287532_n.jpg,1012332159849953347_283525989,4078,31,16,256.8125
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11335139_819732961474605_511074491_n.jpg,1012172247060675157_283525989,3670,34,10,370.4
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11376374_1446357485685368_1175068996_n.jpg,1011600849049188684_283525989,3111,18,4,782.25
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11327179_883337321739752_1753504236_n.jpg,1011420020960360797_283525989,3353,26,15,225.26666666666668
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11326453_1612264122382846_1421806786_n.jpg,1010815731577617135_283525989,3533,68,31,116.16129032258064
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11377671_887747791345782_312542686_n.jpg,1010740638369413220_283525989,3856,25,1,3881.0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11358132_505334346285499_1637299952_n.jpg,1009995109549177306_283525989,3537,52,29,123.75862068965517
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11417281_105600239780240_931388396_n.jpg,1009452380444391917_283525989,3057,27,8,385.5
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11350937_404349606433338_490552892_n.jpg,1009294491046083511_283525989,3544,50,24,149.75
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11325884_1690383277856580_1515796568_n.jpg,1009204888641436242_283525989,2748,18,5,553.2
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11374671_445186468994395_417930887_n.jpg,1008686183377501164_283525989,3514,46,28,127.14285714285714
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11258838_961101123953449_457741644_n.jpg,1008591784098364352_283525989,3044,24,5,613.6
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11326414_1462513110726236_2122026369_n.jpg,1008521720489802553_283525989,1711,9,4,430.0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11377660_917469621645341_276011292_n.jpg,1008077914304904017_283525989,3506,28,15,235.6
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11356830_940197146036644_953335650_n.jpg,1007901982873057555_283525989,4667,113,93,51.39784946236559
