image url,id,likes,num comments,shares,likes + comment /shares
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11357907_379736265561063_466404206_n.jpg,1018217969007580717_388361908,39,0,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11376397_551862674952691_1892090934_n.jpg,1018217593130833437_388361908,39,0,0,0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11355728_1459938497638290_1998196580_n.jpg,1017513390058100117_388361908,54,1,0,0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11335550_1616677291942936_611991303_n.jpg,1016913488319993470_388361908,32,0,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11335066_1003087336377926_2010957447_n.jpg,1016913102712460913_388361908,58,2,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11379868_102195796792400_1308487806_n.jpg,1016912821400491625_388361908,56,4,1,60.0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11420715_114910395513666_1818968536_n.jpg,1016912387029980766_388361908,45,4,0,0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11348393_1603663039906840_939881326_n.jpg,1016046153161888891_388361908,45,1,1,46.0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11337158_481319738701430_1155080748_n.jpg,1016042188714137559_388361908,65,1,0,0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11385557_1443108845997441_806006564_n.jpg,1016038234030724960_388361908,65,1,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11357839_843660992378697_515883891_n.jpg,1016036904906118983_388361908,49,1,0,0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11429780_822190721228373_454389429_n.jpg,1016035215390136076_388361908,39,1,3,13.333333333333334
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11378716_799121526870151_1988972457_n.jpg,1015426288415791030_388361908,74,1,0,0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11372120_414401505419725_931135040_n.jpg,1015425973088016306_388361908,30,0,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11376307_731011430361654_423164580_n.jpg,1015425382160914330_388361908,47,4,2,25.5
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11379809_1451185541849087_1125777589_n.jpg,1015423592988268396_388361908,34,0,0,0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11427368_582403121862310_1210616946_n.jpg,1015423042586531680_388361908,62,0,0,0
https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/e15/10413971_763694317081152_1972697251_n.jpg,1010997637200860611_388361908,45,0,0,0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11350700_363731260484328_1761648374_n.jpg,1010997113038689713_388361908,31,2,0,0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11376638_416940518507853_417377583_n.jpg,1010996166493328792_388361908,59,5,2,32.0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11334608_499067473584129_1604442265_n.jpg,1010992926536095038_388361908,59,1,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11378530_831688533582296_719714337_n.jpg,1010063146219328900_388361908,80,1,1,81.0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11325064_118139108520808_1817170833_n.jpg,1010029581066688247_388361908,13,0,0,0
https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/e15/1390079_1032192203458648_371016867_n.jpg,1010029053817509615_388361908,23,1,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11349138_103771649963666_402355526_n.jpg,1007272071125653341_388361908,44,1,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11348275_1450406558610768_1896615891_n.jpg,1007267731942004447_388361908,56,2,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11378050_854256494642743_1396450067_n.jpg,1006588892882523294_388361908,82,2,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11247915_1407727922888324_1632831026_n.jpg,1004355512212247870_388361908,69,1,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11327308_830843916990916_1689030601_n.jpg,1004349818713003123_388361908,65,2,0,0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11372279_483693831781152_919865156_n.jpg,1004347903786734627_388361908,46,1,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11374524_1422235111434564_1956123209_n.jpg,1004343946628683703_388361908,56,0,0,0
https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11372303_832712383473356_1851388375_n.jpg,1004341558350042986_388361908,59,1,0,0
https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11326804_846879595378730_915965084_n.jpg,1002033820706133224_388361908,68,1,0,0
